fitted,residual,fitted_mode,player_name,format
0.0,3.8815637979434374,fixed_only,A Ashok,ODI
-0.7229924125284429,3.901046242876389,fixed_only,A Ashok,T20
0.0,3.449987545831587,fixed_only,A Athanaze,ODI
0.591050014467769,4.458805992781768,fixed_only,A Athanaze,Test
0.0,3.5779478934066544,fixed_only,A Dananjaya,ODI
-0.7229924125284429,3.8714457731000977,fixed_only,A Dananjaya,T20
0.591050014467769,3.144235812460323,fixed_only,A Dananjaya,Test
0.0,3.7062280924485496,fixed_only,A Dutt,ODI
-0.7229924125284429,3.6882654785977254,fixed_only,A Dutt,T20
0.0,3.502549875922443,fixed_only,A Flintoff,ODI
-0.7229924125284429,4.124189794190598,fixed_only,A Flintoff,T20
0.591050014467769,3.600118732389872,fixed_only,A Flintoff,Test
-0.7229924125284429,3.693406878098144,fixed_only,A Khan,T20
0.591050014467769,4.56800528474676,fixed_only,A Khan,Test
0.0,3.7612001156935624,fixed_only,A Kumble,ODI
0.591050014467769,3.5970884270406924,fixed_only,A Kumble,Test
0.0,3.8110970868381857,fixed_only,A Kuruvilla,ODI
0.591050014467769,3.665980130031427,fixed_only,A Kuruvilla,Test
0.0,3.696351468952637,fixed_only,A Martin,ODI
-0.7229924125284429,3.6133641704246076,fixed_only,A Martin,T20
0.0,4.04305126783455,fixed_only,A McGrath,ODI
0.591050014467769,2.6476284376966115,fixed_only,A McGrath,Test
0.0,3.3978584803966405,fixed_only,A Mishra,ODI
-0.7229924125284429,3.376234377135658,fixed_only,A Mishra,T20
0.591050014467769,3.6151340295098673,fixed_only,A Mishra,Test
0.0,4.0943445622221,fixed_only,A Mithun,ODI
0.591050014467769,3.7909766202061124,fixed_only,A Mithun,Test
0.0,3.8264651170664994,fixed_only,A Nao,ODI
-0.7229924125284429,3.6244140066111927,fixed_only,A Nao,T20
0.0,4.624972813284271,fixed_only,A Ndlovu,ODI
-0.7229924125284429,4.711976459092718,fixed_only,A Ndlovu,T20
0.591050014467769,4.756057516249699,fixed_only,A Ndlovu,Test
0.0,3.6000482404073204,fixed_only,A Nehra,ODI
-0.7229924125284429,3.5679017963478503,fixed_only,A Nehra,T20
0.591050014467769,3.769497588528989,fixed_only,A Nehra,Test
0.0,3.4242626545931514,fixed_only,A Neill,ODI
-0.7229924125284429,3.3107564477561513,fixed_only,A Neill,T20
0.0,3.5779478934066544,fixed_only,A Nel,ODI
-0.7229924125284429,3.901046242876389,fixed_only,A Nel,T20
0.591050014467769,3.536084370577323,fixed_only,A Nel,Test
0.0,3.32862668882732,fixed_only,A Nortje,ODI
-0.7229924125284429,3.5794626187489262,fixed_only,A Nortje,T20
0.591050014467769,3.18400713588722,fixed_only,A Nortje,Test
0.0,3.885679030088544,fixed_only,A Phillip,ODI
0.591050014467769,3.8181052875943657,fixed_only,A Phillip,Test
0.0,4.087655574071304,fixed_only,A Ranatunga,ODI
0.591050014467769,4.4081872346761175,fixed_only,A Ranatunga,Test
0.0,3.5409593240373143,fixed_only,A Shahzad,ODI
-0.7229924125284429,3.814034865886759,fixed_only,A Shahzad,T20
0.591050014467769,2.6476284376966115,fixed_only,A Shahzad,Test
0.0,3.7977338590260183,fixed_only,A Symonds,ODI
-0.7229924125284429,3.862825030056191,fixed_only,A Symonds,T20
0.591050014467769,3.877154316447165,fixed_only,A Symonds,Test
0.0,3.770459441106359,fixed_only,A Vala,ODI
-0.7229924125284429,3.4243536254798563,fixed_only,A Vala,T20
0.0,3.427514689979529,fixed_only,A Zampa,ODI
-0.7229924125284429,3.5384011319511526,fixed_only,A Zampa,T20
0.0,3.4468078929142076,fixed_only,AA Donald,ODI
0.591050014467769,3.2590975872422896,fixed_only,AA Donald,Test
0.0,3.8199077165203406,fixed_only,AA Mallett,ODI
0.591050014467769,3.7344062687177186,fixed_only,AA Mallett,Test
0.0,3.9889840465642745,fixed_only,AA Noffke,ODI
-0.7229924125284429,3.1389061908294917,fixed_only,AA Noffke,T20
0.0,3.202746442938317,fixed_only,AA Paradkar,ODI
-0.7229924125284429,3.3256820979728268,fixed_only,AA Paradkar,T20
0.0,3.591817741270805,fixed_only,AAP Atkinson,ODI
-0.7229924125284429,3.102538546658617,fixed_only,AAP Atkinson,T20
0.591050014467769,3.075072452523551,fixed_only,AAP Atkinson,Test
0.0,3.493472657771326,fixed_only,AB Agarkar,ODI
-0.7229924125284429,3.767514850251866,fixed_only,AB Agarkar,T20
0.591050014467769,3.8361889630276607,fixed_only,AB Agarkar,Test
0.0,3.901972669574645,fixed_only,AB Dinda,ODI
-0.7229924125284429,3.0743676696919207,fixed_only,AB Dinda,T20
0.0,3.3105430133940246,fixed_only,AB de Villiers,ODI
0.591050014467769,4.033922798816501,fixed_only,AB de Villiers,Test
0.0,3.955082494888593,fixed_only,AC Agar,ODI
-0.7229924125284429,3.77699359420641,fixed_only,AC Agar,T20
0.591050014467769,4.124766691607386,fixed_only,AC Agar,Test
0.0,3.6136169696133895,fixed_only,AC Botha,ODI
-0.7229924125284429,2.99511829803778,fixed_only,AC Botha,T20
0.0,3.720862499966987,fixed_only,AC Cummins,ODI
0.591050014467769,3.7553494425629617,fixed_only,AC Cummins,Test
0.0,3.9080149840306073,fixed_only,AC Dale,ODI
0.591050014467769,3.4693929960786503,fixed_only,AC Dale,Test
0.0,3.758871825933971,fixed_only,AC Dawson,ODI
0.591050014467769,3.328941160609554,fixed_only,AC Dawson,Test
0.0,3.502549875922443,fixed_only,AC Evans,ODI
-0.7229924125284429,3.5851932934579116,fixed_only,AC Evans,T20
0.0,3.914021008090819,fixed_only,AC Voges,ODI
-0.7229924125284429,2.514751881756498,fixed_only,AC Voges,T20
0.0,3.586292865338835,fixed_only,ACI Lock,ODI
0.591050014467769,2.992468923988341,fixed_only,ACI Lock,Test
0.0,3.871201010907891,fixed_only,AD Gaekwad,ODI
0.591050014467769,4.526943797948986,fixed_only,AD Gaekwad,Test
0.0,4.146304301152812,fixed_only,AD Mascarenhas,ODI
-0.7229924125284429,3.767514850251866,fixed_only,AD Mascarenhas,T20
0.0,3.742420221041966,fixed_only,AD Mathews,ODI
-0.7229924125284429,3.977235381233935,fixed_only,AD Mathews,T20
0.591050014467769,4.20059973846294,fixed_only,AD Mathews,Test
0.0,3.756538102587751,fixed_only,AD Mullally,ODI
0.591050014467769,3.765658812221823,fixed_only,AD Mullally,Test
0.0,3.487375077903208,fixed_only,AD Russell,ODI
-0.7229924125284429,3.718724686082434,fixed_only,AD Russell,T20
0.591050014467769,4.336203670689436,fixed_only,AD Russell,Test
0.0,4.02535169073515,fixed_only,ADG Roberts,ODI
0.591050014467769,4.109430351324647,fixed_only,ADG Roberts,Test
0.0,3.949318790171843,fixed_only,AF Giles,ODI
0.591050014467769,3.8527770211115597,fixed_only,AF Giles,Test
0.0,3.6712245188752153,fixed_only,AF Milne,ODI
